id,title,description,availability,condition,price,link,image_link,brand,product_type
47401,"Tapiz Atenas, 90 x 65 cm [Pieza única]",Tapiz pieza única tejido a mano en pelo cortado con lana acrílica y varilla de madera.Medidas: 90 x 65 cm.,in stock,new,693000.00 ARS,https://www.theblueboxmarket.com/product/47401-Iguazu-Botynica-the-house-Experience-Experiencia-Ricale/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/TIENDA-DIDEROT_ART/unknown/f093c162ab6a/medium/32ed8fa2-ec6f-46f5-a708-f6c048ce4785.webp,Tienda Diderot.Art,
47402,"Tapiz Montreal, 90 x 65 cm [Pieza única]",Tapiz tejido a mano en pelo cortado con lana acrílica y varilla de madera. Pieza única.Medidas: 90 x 65 cm.Marca: Tienda Diderot.Art.,in stock,new,693000.00 ARS,https://www.theblueboxmarket.com/product/47402-Tapiz-Montreal-90-x-65-cm-Pieza-ynica-Tienda-DiderotArt/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/TIENDA-DIDEROT_ART/3/2d03814a8df2/medium/b585c546-7fa9-4ef0-979d-e3c7ad451576.webp,Tienda Diderot.Art,
47403,Almohadilla Therabody PowerDot 2.0 Butterfly Pad Blue + Vaso termico,PowerDot 2.0 Butterfly + Vaso Estimulación personalizada para la zona lumbar El dolor de espalda puede ser debilitante y afectar una zona de difícil acceso y difícil de tratar. El diseño de la almohadilla para la espalda Butterfly le permite aplicar fácilmente estimulación muscular en la zona lumbar y acelera la recuperación al reflejar el tratamiento en ambos lados. Qué está incluido Cada paquete incluye 1 almohadilla de electrodo de mariposa grande reutilizable,out of stock,new,131998.00 ARS,https://www.theblueboxmarket.com/product/47403-Almohadilla-Therabody-PowerDot-20-Butterfly-Pad-Blue-Vaso-termico-Therabody/,https://d17riqmt8yes2m.cloudfront.net/images/251708/501388998675.png,Therabody,
47410,Cubo Therabody RecoveryTherm + Vaso Termico,"RecoveryTherm + Vaso Termico RecoveryTherm Cube es un dispositivo compacto y portátil que proporciona terapia instantánea de frío, calor y contraste para ayudar al tratamiento de lesiones menores, aliviar el dolor, reducir la hinchazón y acelerar la recuperación de los músculos y las articulaciones. Terapia de frío, calor y contraste: todo en un solo cubo La terapia de frío, calor y contraste ayudan a acelerar la recuperación muscular. Desbloquee una recuperación más rápida con terapia de ca",in stock,new,432318.00 ARS,https://www.theblueboxmarket.com/product/47410-Cubo-Therabody-RecoveryTherm-Vaso-Termico-Therabody/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47410202602271609THERABODY10.jpg,Therabody,
47426,Pantorrilla Therabody RecoveryPulse - Grande + Vaso Termico,"RecoveryPulse + Vaso Termico La pantorrilla RecoveryPulse combina compresión, vibración y tejido con germanio en una sola manga para un alivio del dolor práctico y una recuperación localizada en cualquier lugar. Acelera tu recuperación y alivia dolores leves sin bajar el ritmo. Diseño cómodo y portátil que se ajusta como un guante. Compresión con vibración dirigida para una mejor recuperación. Terapia de vibración La terapia de vibración aumenta el flujo sanguíneo, alivia el dolor y mejora",in stock,new,436798.00 ARS,https://www.theblueboxmarket.com/product/47426-Pantorrilla-Therabody-RecoveryPulse-Grande-Vaso-Termico-Therabody/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_251708_63949968689.PNG,Therabody,
47435,Varita desinflamante Therabody TheraFace Indigo + Vaso Termico,"TheraFace + Vaso Termico Desinflama tu piel en cualquier momento y lugar con tratamientos faciales de frío y calor que han demostrado reducir la hinchazón bajo los ojos, mejorar la elasticidad y realzar la luminosidad de la piel. Perfecto para retoques en cualquier lugar, cabe fácilmente en tu bolso para una dosis extra de frescura. Resultados que hablan por sí solos 89% de los participantes informaron que el área de sus ojos se sintió más rejuvenecida después de un uso *Sin retoques. Lo",out of stock,new,505998.00 ARS,https://www.theblueboxmarket.com/product/47435-Varita-desinflamante-Therabody-TheraFace-Indigo-Vaso-Termico-Therabody/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47435202602271558THERABODY38.jpg,Therabody,
47436,Set de filtros ND para Insta360 GO Ultra,"Set de filtros ND para GO Ultra Añade efectos de desenfoque de movimiento a tus vídeos.Cada filtro está diseñado para diferentes condiciones de iluminación.Consigue mejores colores y previene la sobreexposición cuando se captura a altas exposiciones en la noche.Incluye filtros ND8, ND16 y ND32, así como un estuche protector.Set de filtros ND Dale a tus tomas un aspecto cinematográfico. Filtros para cualquier condición de iluminación. Captura bajo cualquier iluminación, desde cielos nublados has",in stock,new,185999.00 ARS,https://www.theblueboxmarket.com/product/47436-Set-de-filtros-ND-para-Insta360-GO-Ultra-INSTA360/,https://d17riqmt8yes2m.cloudfront.net/images/251708/799058084693.JPG,INSTA360,
47437,SmartGoggles Therabody Gen2 + Vaso Termico,"Gafas inteligentes + Vaso Termico Las gafas SmartGoggles de segunda generación rediseñadas ahora cuentan con un diseño 100 % opaco para mayor comodidad. Utilizan terapias de masaje de compresión, calor y vibración para ayudar a reducir el estrés, aliviar dolores de cabeza y mejorar la calidad del sueño. Desbloquea la relajación profunda en 15 minutos o menos DETRÁS DE LA CIENCIA Las SmartGoggles ayudan a los usuarios a dormir mejor y sentirse más relajados. Disimula la tensión y los",in stock,new,579798.00 ARS,https://www.theblueboxmarket.com/product/47437-SmartGoggles-Therabody-Gen2-Vaso-Termico-Therabody/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_251708_974559565272.PNG,Therabody,
47438,Rodillo muscular vibratorio Therabody WaveRoller + Vaso Termico,"WaveRoller + Vaso Termico El WaveRoller combina el tradicional rodillo de espuma con una potente vibración para aliviar el dolor muscular, reducir la tensión, mejorar la movilidad y acelerar la recuperación. Su espuma de alta densidad ejerce una presión profunda sobre los músculos para un máximo alivio. Libera la tensión muscular para un entrenamiento más fuerte Masaje con rodillos Estire los isquiotibiales, los cuádriceps y la espalda para aliviar el dolor muscular, liberar",in stock,new,559998.00 ARS,https://www.theblueboxmarket.com/product/47438/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_251708_525968839697.jpg,Therabody,
47535,Celular Samsung Galaxy S26 Ultra 1TB,"El Samsung Galaxy S26 Ultra (1TB) es el modelo más avanzado de la serie S26, diseñado para quienes buscan lo máximo en potencia, almacenamiento y capacidades fotográficas. Con un diseño premium, integración profunda de inteligencia artificial y un sistema de cámaras de nivel profesional, este dispositivo está orientado a usuarios exigentes que requieren un smartphone capaz de reemplazar incluso a equipos de trabajo tradicionales.",in stock,new,4399999.00 ARS,https://www.theblueboxmarket.com/product/47535/,https://d17riqmt8yes2m.cloudfront.net/images/245285/164032369004.png,Samsung,Celulares
47538,Celular Samsung Galaxy S26 256GB,"El Samsung Galaxy S26 (256GB) es un smartphone de gama alta diseñado para usuarios que buscan rendimiento superior, gran capacidad de almacenamiento y funciones avanzadas de inteligencia artificial. Su diseño refinado y delgado, junto con una batería optimizada y cámaras de última generación, lo convierten en una opción ideal para quienes desean un dispositivo versátil y potente.",in stock,new,1869999.00 ARS,https://www.theblueboxmarket.com/product/47538/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Oficial-Samsung/139853/8b6b414f215d/medium/fe0ad8e7-908e-4155-a8c6-8c322ea12b15.webp,Samsung,Celulares
47556,HELADERA COMBI NO FROST 339 L INOX PHILCO PHNC382XT,"HELADERA COMBI NO FROST 339 L INOX PHILCO PHNC382XT Descubrí la heladera combi No Frost Philco de 339 litros, el aliado perfecto para tu cocina moderna. Con su diseño en acero inoxidable y dimensiones óptimas, esta heladera es más que un simple electrodoméstico; es el corazón de tu hogar. Su eficiencia energética clase A asegura un ahorro significativo en tu factura de luz, mientras que su sistema No Frost evita la molesta acumulación de hielo, haciendo de su mantenimiento un juego de niños. Esta heladera no solo es estéticamente atractiva, sino también extremadamente funcional. Con un espacio de almacenamiento amplio y bien distribuido, sus estantes de vidrio templado son removibles, permitiéndote organizar tus alimentos como prefieras. Además, su freezer inferior con función de congelado rápido garantiza frescura en todo momento. Disfrutá de la comodidad de su display LED y controles táctiles, perfectos para ajustar la temperatura a tu gusto. ¡No esperes más para elevar tu experiencia culinaria! Comprá ahora la heladera combi Philco y descubrí un nuevo nivel de frescura y eficiencia Garantía:12 meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,1075051.00 ARS,https://www.theblueboxmarket.com/product/47556/,https://d17riqmt8yes2m.cloudfront.net/images/242766/600937261014.jpg,Philco,Heladeras con Freezer
47748,Yogurtera Cuk By Gadnic 2.16 Lts 12 Frascos x180ml,"Control digital preciso de temperatura y tiempo Programá fácilmente tus recetas y obtené siempre el resultado perfecto, sin supervisión constante. Hasta 2,16L de yogur saludable casero Incluye 12 frascos de vidrio reutilizables para preparar porciones individuales sin conservantes. Probóticos activos para tu salud digestiva Elaborá yogur natural con cultivos vivos que benefician tu sistema inmunológico. Fácil de usar y de limpiar Plug & play: conectá, programá y listo. Frascos lavables y componentes resistentes. Diseño moderno y seguro Terminaciones en acero inoxidable, tapa transparente y control visual claro mediante display LED. Especificaciones Capacidad: 2,16 litros (12 frascos x 180 ml) Frascos: Vidrio con tapa plástica Control: Digital con ajuste de tiempo y temperatura Tiempo: 1 a 48 hs programable Temperatura: 20 a 50 C Potencia: 25W Alimentación: 220-240V | 50/60Hz Medidas: 37,5 x 26,9 x 13,6 cm Peso: 1,25 kg Materiales: Acero inoxidable, vidrio, PP, PC, PE",in stock,new,64999.00 ARS,https://www.theblueboxmarket.com/product/47748/,https://d17riqmt8yes2m.cloudfront.net/images/247683/88952019562.jpg,GADNIC,Yogurteras
47912,Aspiradora Inalambrica Plegable De Mano Peugeot Nantes 3en1 Negro,"¡Preparate para transformar la limpieza de tu hogar! Con la aspiradora inalámbrica Nantes de Peugeot Smart Living, la innovación y un diseño único se unen para brindarte una experiencia de limpieza de primera. Está diseñada para que las tareas de tu casa se transformen en momentos que disfrutes, y es ideal para usar tanto en casa como en el auto. La Nantes te ofrece una succión impresionante y una adaptabilidad excepcional para resultados consistentes en cada uso. Cualidades y Características Destacadas: • Motor Potente y Eficiente: Viene con un motor sin escobillas de 400W que te asegura una succión impresionante para una limpieza a fondo. • Tres Modos de Limpieza Inteligentes: Adaptate a lo que necesites en cada momento con sus modos súper versátiles: Modo de Limpieza Inteligente: Detecta el polvo automáticamente y ajusta la potencia para que rinda al máximo. Modo de Ahorro de Energía (""""-""""): Ideal para limpiar eficientemente, con bajo consumo y una batería que te dura un montón, ¡hasta 47 minutos de autonomía!. Modo Fuerte (""""+""""): Disfrutá de la máxima succión para esas limpiezas profundas, con hasta 12 minutos de pura potencia. • Panel Digital Intuitivo: Su panel digital con luces LED te tiene al tanto de todo: el nivel de potencia, cómo está la batería y hasta te avisa cuándo tenés que limpiar el filtro o el depósito de polvo. • Versatilidad 2 en 1: Usala como aspiradora vertical para pisos y alfombras con el cabezal de cepillo para suelos motorizado y el tubo de aluminio. O convertila en una aspiradora de mano con el cepillo multiusos o la boquilla para rincones, para limpiar techos, cortinas o esos lugares que siempre son difíciles de alcanzar. • Fácil Vaciado y Mantenimiento: El recipiente de polvo de 1 litro se vacía apretando un simple botón. Además, sus filtros HEPA y de esponja se pueden lavar, para que siempre rinda al máximo limpiándolos seguido. • Batería que Dura y es Recargable: Funciona con una batería de iones de litio extraíble de 22.2V/2000mAh, que se carga por completo en unas 5 horas. Especificaciones Técnicas: • Potencia del Motor: 400W sin escobillas • Batería: 22.2V y 2000mAh de iones de litio • Velocidades: 3 • Tiempo de Trabajo: Potencia Máxima: 12 minutos Potencia Mínima: 47 minutos • Tiempo de Carga de la Batería: 5 horas • Poder de Succión: Potencia Máxima: 30.4 KPA Potencia Mínima: 10.7 KPA • Nivel de Ruido: Potencia Máxima: 76 dB Potencia Mínima: 70 dB • Capacidad del Tanque de Polvo: 1 Litro Contenido de la Caja: • Aspiradora Inalámbrica Nantes (unidad principal) • Cabezal de cepillo de suelo motorizado • Tubo de aluminio • Boquilla para rincones • Cepillo redondo (puede referirse al cepillo multiusos) • Adaptador • Cargador • Filtro HEPA • Filtro de esponja Preguntas Frecuentes: • ¿Cuál es la autonomía de la batería? La aspiradora Nantes ofrece hasta 47 minutos de autonomía en modo de ahorro de energía y hasta 12 minutos en modo fuerte. • ¿Es un modelo 2 en 1? Sí, podés usarla como aspiradora vertical para pisos y alfombras, o convertirla fácilmente en una aspiradora de mano para limpiar superficies elevadas o rincones difíciles. • ¿Se puede usar para limpiar el auto? ¡Claro! La aspiradora inalámbrica Nantes está diseñada para usar en casa y en el auto, brindando versatilidad para tus necesidades de limpieza. • ¿La batería es extraíble? Sí, la Nantes funciona con una batería de iones de litio extraíble de 22.2V/2000mAh. • ¿Qué garantía tiene? Cuenta con una garantía oficial de 12 meses.",in stock,new,408659.30 ARS,https://www.theblueboxmarket.com/product/47912/,https://http2.mlstatic.com/D_663856-MLA91511985800_092025-O.jpg,Peugeot,Aspiradoras
48442,Ventilador De Techo GADNIC Retráctil Luz LED Control Remoto Negro,"Ventilación e iluminación en un solo equipo: El ventilador retráctil GADNIC combina flujo de aire y luz LED en un diseño compacto. Permite optimizar el espacio y reducir la cantidad de dispositivos en el ambiente. Diseño retráctil moderno en color negro: Las aspas se despliegan al encenderse y se ocultan al apagarse. El ventilador GADNIC mantiene una estética limpia y elegante cuando no está en uso. Iluminación LED regulable para cada momento: Incorpora luz LED con regulación de intensidad que permite adaptar el ambiente según la actividad. Ideal para descanso, trabajo o uso cotidiano. Control remoto con funciones completas: Incluye control con display que permite manejar velocidades, luz e intensidad sin desplazarse. Facilita el uso diario con mayor comodidad. Flujo de aire potente y silencioso: Ofrece 6 velocidades con flujo de hasta 7620 m3/h, logrando ventilación eficiente con bajo nivel de ruido para mayor confort. Especificaciones Producto: Ventilador de techo retráctil con luz Aspas: 4 retráctiles Tamaño: 42 pulgadas (106.6 cm abierto) Potencia motor: 26W Velocidades: 6 niveles Voltaje: 220V Frecuencia: 50Hz Iluminación: LED regulable Temperatura de color: 4300K Potencia luz: 11.2W a 36W Control: Remoto con display Ruido: 30–37 dB Flujo de aire: hasta 7620 m3/h",in stock,new,184949.00 ARS,https://www.theblueboxmarket.com/product/48442/,https://d17riqmt8yes2m.cloudfront.net/images/247683/431597565199.jpg,GADNIC,Ventiladores de Techo
48661,"Smart TV HISENSE 65"" QLED","Smart TV HISENSE 65"" QLED Experimentá la revolución del entretenimiento en casa con el Televisor Hisense 65"" QLED Q6Q. Con su deslumbrante pantalla de 65 pulgadas de tecnología QLED, prepárate para sumergirte en colores vibrantes y detalles nítidos con resolución 4K que te harán sentir en el centro de la acción. Equipado con el sistema operativo VIDAA, acceder a tus aplicaciones favoritas como Netflix, Disney+ y YouTube es rápido y sencillo. Este Smart TV no solo trae conectividad Wi-Fi y Bluetooth para que compartas contenido fácilmente, sino que también posee 3 puertos HDMI y 2 USB para que conectes todos tus dispositivos con comodidad. Diseñado para el día a día, ofrece prestaciones como apagado automático, haciendo tu experiencia no solo impresionante, sino también práctica. No esperes más para transformar tus noches de cine y aprovechar lo mejor del universo digital. ¡Compralo ahora y disfrutá de los mejores beneficios! Garantia: 12 Meses",in stock,new,1165999.00 ARS,https://www.theblueboxmarket.com/product/48661/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-N/9165Q6QV/9c223dbdd0e4/medium/370a5b54-c942-465b-9399-a82343945e2a.webp,Hisense,TV
